label,content,hash
0,"commit 5ec4f1d348e164355ff0e50486d537973e517e19
Author: Jason Thorpe <thorpej@me.com>
Date:   Wed Jun 16 07:15:38 2021 -0700

    hw/alpha: Provide a PCI-ISA bridge device node
    
    - Move initialization of the ISA bus from typhoon_init() to clipper_init();
      this apsect of device topology is really associated with the individual
      model, not the core logic chipset.  typhoon_init() now returns the IRQ
      to use for the output of the ISA PIC.
    
    - In clipper_init(), instantiate an i82378 instance, and connect its
      PIC output to the ISA IRQ input provided by typhoon_init().  Remove
      the explicit instantiations of i8254 and i82374, as these devices
      are subsumed by the i82378.
    
    Reviewed-by: Philippe Mathieu-Daudé <f4bug@amsat.org>
    Signed-off-by: Jason Thorpe <thorpej@me.com>
    Message-Id: <20210616141538.25436-1-thorpej@me.com>
    [rth: Remove direct dependencies on i82374, i8254, i8259.]
    Signed-off-by: Richard Henderson <richard.henderson@linaro.org>",5ec4f1d348
0,"commit 387a1dcb351be6a6ec4e27d36173df2de1017bcc
Author: Jason Thorpe <thorpej@me.com>
Date:   Sun Jun 13 14:15:49 2021 -0700

    hw/alpha: Provide console information to the PALcode at start-up
    
    Redefine the a2 register passed by Qemu at start-up to also include
    some configuration flags, in addition to the CPU count, and define
    a flag to mirror the ""-nographic"" option.
    
    Signed-off-by: Jason Thorpe <thorpej@me.com>
    Message-Id: <20210613211549.18094-5-thorpej@me.com>
    Signed-off-by: Richard Henderson <richard.henderson@linaro.org>",387a1dcb35
0,"commit 3a8233dc1fe2fb5d0b51c9ae895e27b96a6d830e
Author: Jason Thorpe <thorpej@me.com>
Date:   Sun Jun 13 14:15:47 2021 -0700

    hw/alpha: Set minimum PCI device ID to 1 to match Clipper IRQ mappings
    
    Since we are emulating a Clipper device topology, we need to set the
    minimum PCI device ID to 1, as there is no IRQ mapping for a device
    at ID 0 (see sys_dp264.c:clipper_map_irq()).
    
    - Add a 'devfn_min' argument to typhoon_init().  Pass that argument
      along to pci_register_root_bus().
    - In clipper_init(), pass PCI_DEVFN(1, 0) as the minimum PCI device
      ID/function.
    
    Signed-off-by: Jason Thorpe <thorpej@me.com>
    Message-Id: <20210613211549.18094-3-thorpej@me.com>
    Signed-off-by: Richard Henderson <richard.henderson@linaro.org>",3a8233dc1f
0,"commit 271fc190b309a47dc76cbe995e12d1bc6350f7ad
Merge: 687f9f7834 9362984f56
Author: Peter Maydell <peter.maydell@linaro.org>
Date:   Mon Jun 28 14:22:04 2021 +0100

    Merge remote-tracking branch 'remotes/jsnow-gitlab/tags/floppy-pull-request' into staging
    
    FDC Pull request
    
    # gpg: Signature made Fri 25 Jun 2021 13:54:17 BST
    # gpg:                using RSA key F9B7ABDBBCACDF95BE76CBD07DEF8106AAFC390E
    # gpg: Good signature from ""John Snow (John Huston) <jsnow@redhat.com>"" [full]
    # Primary key fingerprint: FAEB 9711 A12C F475 812F  18F2 88A9 064D 1835 61EB
    #      Subkey fingerprint: F9B7 ABDB BCAC DF95 BE76  CBD0 7DEF 8106 AAFC 390E
    
    * remotes/jsnow-gitlab/tags/floppy-pull-request:
      hw/block/fdc: Add description to floppy controllers
      hw/block/fdc: Extract SysBus floppy controllers to fdc-sysbus.c
      hw/block/fdc: Extract ISA floppy controllers to fdc-isa.c
      hw/block/fdc: Declare shared prototypes in fdc-internal.h
      hw/block/fdc: Replace disabled fprintf() by trace event
      hw/isa/Kconfig: Fix missing dependency ISA_SUPERIO -> FDC
    
    Signed-off-by: Peter Maydell <peter.maydell@linaro.org>",271fc190b3
0,"commit 687f9f7834e30330fd952f1fe096518509ff8ff7
Merge: 5d2d18ae39 f5c6ee0c6b
Author: Peter Maydell <peter.maydell@linaro.org>
Date:   Mon Jun 28 09:44:41 2021 +0100

    Merge remote-tracking branch 'remotes/philmd/tags/mips-20210625' into staging
    
    MIPS patches queue
    
    Various fixes:
    - Potential integer overflow (CID 1452921)
    - Invalid emulation of nanoMIPS BPOSGE32 opcode
    - Missing exception when DINSV opcode used with DSP disabled
    - Do not abort but emit exception for invalid BRANCH opcodes
    - TCG temporary leaks
    
    Housekeeping:
    - Remove dead code / comments
    - Restrict few files to TCG, declarations to sysemu
    - Merge MSA32 and MSA64 decodetree definitions
    
    # gpg: Signature made Fri 25 Jun 2021 10:22:20 BST
    # gpg:                using RSA key FAABE75E12917221DCFD6BB2E3E32C2CDEADC0DE
    # gpg: Good signature from ""Philippe Mathieu-Daudé (F4BUG) <f4bug@amsat.org>"" [full]
    # Primary key fingerprint: FAAB E75E 1291 7221 DCFD  6BB2 E3E3 2C2C DEAD C0DE
    
    * remotes/philmd/tags/mips-20210625:
      target/mips: Merge msa32/msa64 decodetree definitions
      target/mips: Remove pointless gen_msa()
      target/mips: Optimize regnames[] arrays
      target/mips: Constify host_to_mips_errno[]
      target/mips: fix emulation of nanoMIPS BPOSGE32 instruction
      target/mips: Remove microMIPS BPOSGE32 / BPOSGE64 unuseful cases
      target/mips: Remove SmartMIPS / MDMX unuseful comments
      target/mips: Restrict some system specific declarations to sysemu
      target/mips: Move translate.h to tcg/ sub directory
      target/mips: Move TCG trace events to tcg/ sub directory
      target/mips: Do not abort on invalid instruction
      target/mips: Raise exception when DINSV opcode used with DSP disabled
      target/mips: Fix more TCG temporary leaks in gen_pool32a5_nanomips_insn
      target/mips: Fix TCG temporary leaks in gen_pool32a5_nanomips_insn()
      target/mips: Fix potential integer overflow (CID 1452921)
    
    Signed-off-by: Peter Maydell <peter.maydell@linaro.org>",687f9f7834
0,"commit 5d2d18ae395f40c6df016229ed9d659cd12375db
Merge: e3955ae93f 60e543f5ce
Author: Peter Maydell <peter.maydell@linaro.org>
Date:   Fri Jun 25 18:55:58 2021 +0100

    Merge remote-tracking branch 'remotes/kraxel/tags/audio-20210624-pull-request' into staging
    
    audio: bugfixes
    
    # gpg: Signature made Thu 24 Jun 2021 13:16:16 BST
    # gpg:                using RSA key A0328CFFB93A17A79901FE7D4CB6D8EED3E87138
    # gpg: Good signature from ""Gerd Hoffmann (work) <kraxel@redhat.com>"" [full]
    # gpg:                 aka ""Gerd Hoffmann <gerd@kraxel.org>"" [full]
    # gpg:                 aka ""Gerd Hoffmann (private) <kraxel@gmail.com>"" [full]
    # Primary key fingerprint: A032 8CFF B93A 17A7 9901  FE7D 4CB6 D8EE D3E8 7138
    
    * remotes/kraxel/tags/audio-20210624-pull-request:
      hw/audio/sb16: Restrict I/O sampling rate range for command 41h/42h
      coreaudio: Lock only the buffer
    
    Signed-off-by: Peter Maydell <peter.maydell@linaro.org>",5d2d18ae39
0,"commit e3955ae93f5151ad2e982440b7c8d3776a9afee2
Merge: 3593b8e0a2 3ef6434409
Author: Peter Maydell <peter.maydell@linaro.org>
Date:   Fri Jun 25 17:05:22 2021 +0100

    Merge remote-tracking branch 'remotes/alistair/tags/pull-riscv-to-apply-20210624-2' into staging
    
    Third RISC-V PR for 6.1 release
    
     - Fix MISA in the DisasContext
     - Fix GDB CSR XML generation
     - QOMify the SiFive UART
     - Add support for the OpenTitan timer
    
    # gpg: Signature made Thu 24 Jun 2021 13:00:26 BST
    # gpg:                using RSA key F6C4AC46D4934868D3B8CE8F21E10D29DF977054
    # gpg: Good signature from ""Alistair Francis <alistair@alistair23.me>"" [full]
    # Primary key fingerprint: F6C4 AC46 D493 4868 D3B8  CE8F 21E1 0D29 DF97 7054
    
    * remotes/alistair/tags/pull-riscv-to-apply-20210624-2:
      hw/riscv: OpenTitan: Connect the mtime and mtimecmp timer
      hw/timer: Initial commit of Ibex Timer
      hw/char/ibex_uart: Make the register layout private
      hw/char: QOMify sifive_uart
      hw/char: Consistent function names for sifive_uart
      target/riscv: gdbstub: Fix dynamic CSR XML generation
      target/riscv: Use target_ulong for the DisasContext misa
    
    Signed-off-by: Peter Maydell <peter.maydell@linaro.org>",e3955ae93f
0,"commit 3593b8e0a2146a885f93d71c754757bb2c03864e
Merge: 050cee1231 32a9a245d7
Author: Peter Maydell <peter.maydell@linaro.org>
Date:   Fri Jun 25 15:29:07 2021 +0100

    Merge remote-tracking branch 'remotes/maxreitz/tags/pull-block-2021-06-24' into staging
    
    Block patch:
    - Fix Coverity complaint in block/snapshot.c
    
    # gpg: Signature made Thu 24 Jun 2021 12:42:28 BST
    # gpg:                using RSA key 91BEB60A30DB3E8857D11829F407DB0061D5CF40
    # gpg:                issuer ""mreitz@redhat.com""
    # gpg: Good signature from ""Max Reitz <mreitz@redhat.com>"" [full]
    # Primary key fingerprint: 91BE B60A 30DB 3E88 57D1  1829 F407 DB00 61D5 CF40
    
    * remotes/maxreitz/tags/pull-block-2021-06-24:
      block/snapshot: Clarify goto fallback behavior
    
    Signed-off-by: Peter Maydell <peter.maydell@linaro.org>",3593b8e0a2
0,"commit 0aebebb561c9c23b9c6d3d58040f83547f059b5c
Author: Paolo Bonzini <pbonzini@redhat.com>
Date:   Thu Jun 17 17:53:07 2021 +0200

    machine: reject -smp dies!=1 for non-PC machines
    
    Reviewed-by: Daniel P. Berrangé <berrange@redhat.com>
    Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>
    Message-Id: <20210617155308.928754-11-pbonzini@redhat.com>
    Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>",0aebebb561
0,"commit 1e63fe685804dfadddd643bf3860b1a59702d4bf
Author: Paolo Bonzini <pbonzini@redhat.com>
Date:   Thu Jun 17 17:53:06 2021 +0200

    machine: pass QAPI struct to mc->smp_parse
    
    As part of converting -smp to a property with a QAPI type, define
    the struct and use it to do the actual parsing.  machine_smp_parse
    takes care of doing the QemuOpts->QAPI conversion by hand, for now.
    
    Reviewed-by: Daniel P. Berrangé <berrange@redhat.com>
    Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>
    Message-Id: <20210617155308.928754-10-pbonzini@redhat.com>
    Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>",1e63fe6858
0,"commit abc2f51144242e819fd7af69d3e7c199cc9d7004
Author: Paolo Bonzini <pbonzini@redhat.com>
Date:   Thu Jun 17 17:53:05 2021 +0200

    machine: add error propagation to mc->smp_parse
    
    Clean up the smp_parse functions to use Error** instead of exiting.
    
    Reviewed-by: Daniel P. Berrangé <berrange@redhat.com>
    Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>
    Message-Id: <20210617155308.928754-9-pbonzini@redhat.com>
    Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>",abc2f51144
0,"commit 593d3c51481bc40433474bd2b922217e819f1f68
Author: Paolo Bonzini <pbonzini@redhat.com>
Date:   Thu Jun 17 17:53:04 2021 +0200

    machine: move common smp_parse code to caller
    
    Most of smp_parse and pc_smp_parse is guarded by an ""if (opts)""
    conditional, and the rest is common to both function.  Move the
    conditional and the common code to the caller, machine_smp_parse.
    
    Move the replay_add_blocker call after all errors are checked for.
    
    Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>
    Message-Id: <20210617155308.928754-8-pbonzini@redhat.com>
    Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>",593d3c5148
0,"commit 67872eb8ed194117f5af71694374a083c3f45eb2
Author: Paolo Bonzini <pbonzini@redhat.com>
Date:   Thu Jun 17 17:53:03 2021 +0200

    machine: move dies from X86MachineState to CpuTopology
    
    In order to make SMP configuration a Machine property, we need a getter as
    well as a setter.  To simplify the implementation put everything that the
    getter needs in the CpuTopology struct.
    
    Reviewed-by: Daniel P. Berrangé <berrange@redhat.com>
    Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>
    Message-Id: <20210617155308.928754-7-pbonzini@redhat.com>
    Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>",67872eb8ed
0,"commit 9362984f569a5b979714dfba556e370847d5fb87
Author: Philippe Mathieu-Daudé <philmd@redhat.com>
Date:   Mon Jun 14 21:32:20 2021 +0200

    hw/block/fdc: Add description to floppy controllers
    
    Change the '-device help' output from:
    
      Storage devices:
      name ""floppy"", bus floppy-bus, desc ""virtual floppy drive""
      name ""isa-fdc"", bus ISA
    
    to:
    
      Storage devices:
      name ""floppy"", bus floppy-bus, desc ""virtual floppy drive""
      name ""isa-fdc"", bus ISA, desc ""virtual floppy controller""
    
    Signed-off-by: Philippe Mathieu-Daudé <philmd@redhat.com>
    Message-id: 20210614193220.2007159-7-philmd@redhat.com
    Signed-off-by: John Snow <jsnow@redhat.com>",9362984f56
0,"commit 1430759ec3e4cb92da224d739c914a0e8d78d786
Author: Philippe Mathieu-Daudé <philmd@redhat.com>
Date:   Mon Jun 14 21:32:19 2021 +0200

    hw/block/fdc: Extract SysBus floppy controllers to fdc-sysbus.c
    
    Some machines use floppy controllers via the SysBus interface,
    and don't need to pull in all the SysBus code.
    Extract the SysBus specific code to a new unit: fdc-sysbus.c,
    and add a new Kconfig symbol: ""FDC_SYSBUS"".
    
    Reviewed-by: John Snow <jsnow@redhat.com>
    Acked-by: Mark Cave-Ayland <mark.cave-ayland@ilande.co.uk>
    Reviewed-by: Mark Cave-Ayland <mark.cave-ayland@ilande.co.uk>
    Acked-by: Paolo Bonzini <pbonzini@redhat.com>
    Signed-off-by: Philippe Mathieu-Daudé <philmd@redhat.com>
    Message-id: 20210614193220.2007159-6-philmd@redhat.com
    Signed-off-by: John Snow <jsnow@redhat.com>",1430759ec3
0,"commit 72ea60e4114272f3030455c214e86bcf1c8a1a9e
Author: Philippe Mathieu-Daudé <philmd@redhat.com>
Date:   Mon Jun 14 21:32:18 2021 +0200

    hw/block/fdc: Extract ISA floppy controllers to fdc-isa.c
    
    Some machines use floppy controllers via the SysBus interface,
    and don't need to pull in all the ISA code.
    Extract the ISA specific code to a new unit: fdc-isa.c, and
    add a new Kconfig symbol: ""FDC_ISA"".
    This allows us to remove the FIXME from commit dd0ff8191ab
    (""isa: express SuperIO dependencies with Kconfig"").
    
    Reviewed-by: John Snow <jsnow@redhat.com>
    Acked-by: Mark Cave-Ayland <mark.cave-ayland@ilande.co.uk>
    Reviewed-by: Mark Cave-Ayland <mark.cave-ayland@ilande.co.uk>
    Acked-by: Paolo Bonzini <pbonzini@redhat.com>
    Signed-off-by: Philippe Mathieu-Daudé <philmd@redhat.com>
    Message-id: 20210614193220.2007159-5-philmd@redhat.com
    Signed-off-by: John Snow <jsnow@redhat.com>",72ea60e411
0,"commit 5a5d2f3d260a5c3a2f00675c90744c0903fed116
Author: Philippe Mathieu-Daudé <philmd@redhat.com>
Date:   Mon Jun 14 21:32:17 2021 +0200

    hw/block/fdc: Declare shared prototypes in fdc-internal.h
    
    We want to extract ISA/SysBus code from the generic fdc.c file.
    First, declare the prototypes we will access from the new units
    into a new local header: ""fdc-internal.h"".
    
    Acked-by: Mark Cave-Ayland <mark.cave-ayland@ilande.co.uk>
    Reviewed-by: Mark Cave-Ayland <mark.cave-ayland@ilande.co.uk>
    Acked-by: Paolo Bonzini <pbonzini@redhat.com>
    Signed-off-by: Philippe Mathieu-Daudé <philmd@redhat.com>
    Message-id: 20210614193220.2007159-4-philmd@redhat.com
    Signed-off-by: John Snow <jsnow@redhat.com>",5a5d2f3d26
0,"commit fbb11567fba6f452670b87a981d5f25ebece89ec
Author: Philippe Mathieu-Daudé <philmd@redhat.com>
Date:   Mon Jun 14 21:32:16 2021 +0200

    hw/block/fdc: Replace disabled fprintf() by trace event
    
    Reviewed-by: John Snow <jsnow@redhat.com>
    Acked-by: Mark Cave-Ayland <mark.cave-ayland@ilande.co.uk>
    Reviewed-by: Mark Cave-Ayland <mark.cave-ayland@ilande.co.uk>
    Acked-by: Paolo Bonzini <pbonzini@redhat.com>
    Signed-off-by: Philippe Mathieu-Daudé <philmd@redhat.com>
    Message-id: 20210614193220.2007159-3-philmd@redhat.com
    Signed-off-by: John Snow <jsnow@redhat.com>",fbb11567fb
0,"commit 5886844e0d6a242ded952c33a01fc41cfa79d7b8
Author: Philippe Mathieu-Daudé <philmd@redhat.com>
Date:   Mon Jun 14 21:32:15 2021 +0200

    hw/isa/Kconfig: Fix missing dependency ISA_SUPERIO -> FDC
    
    isa_superio_realize() calls isa_fdc_init_drives(), which is defined
    in hw/block/fdc.c, so ISA_SUPERIO needs to select the FDC symbol.
    
    Reported-by: John Snow <jsnow@redhat.com>
    Reviewed-by: Thomas Huth <thuth@redhat.com>
    Acked-by: Paolo Bonzini <pbonzini@redhat.com>
    Signed-off-by: Philippe Mathieu-Daudé <philmd@redhat.com>
    Message-id: 20210614193220.2007159-2-philmd@redhat.com
    Fixes: c0ff3795143 (""Introduce a CONFIG_ISA_SUPERIO switch for isa-superio.c"")
    Signed-off-by: Philippe Mathieu-Daudé <philmd@redhat.com>
    Signed-off-by: John Snow <jsnow@redhat.com>",5886844e0d
0,"commit 149009bef4b4b4db37b3cf72b41dc2c6e8ca1885
Author: Emanuele Giuseppe Esposito <eesposit@redhat.com>
Date:   Thu Jun 24 09:20:43 2021 +0200

    block-copy: atomic .cancelled and .finished fields in BlockCopyCallState
    
    By adding acquire/release pairs, we ensure that .ret and .error_is_read
    fields are written by block_copy_dirty_clusters before .finished is true,
    and that they are read by API user after .finished is true.
    
    The atomic here are necessary because the fields are concurrently modified
    in coroutines, and read outside.
    
    Signed-off-by: Emanuele Giuseppe Esposito <eesposit@redhat.com>
    Message-Id: <20210624072043.180494-6-eesposit@redhat.com>
    Reviewed-by: Vladimir Sementsov-Ogievskiy <vsementsov@virtuozzo.com>
    Signed-off-by: Vladimir Sementsov-Ogievskiy <vsementsov@virtuozzo.com>",149009bef4
0,"commit d0c389d2ce6031d80e872e8e1b6ebb0f96afbe69
Author: Emanuele Giuseppe Esposito <eesposit@redhat.com>
Date:   Thu Jun 24 09:20:42 2021 +0200

    block-copy: add CoMutex lock
    
    Group various structures fields, to better understand what we need to
    protect with a lock and what doesn't need it.
    Then, add a CoMutex to protect concurrent access of block-copy
    data structures. This mutex also protects .copy_bitmap, because its thread-safe
    API does not prevent it from assigning two tasks to the same
    bitmap region.
    
    Exceptions to the lock:
    - .sleep_state is handled in the series ""coroutine: new sleep/wake API""
    and thus here left as TODO.
    
    - .finished, .cancelled and reads to .ret and .error_is_read will be
    protected in the following patch, because are used also outside
    coroutines.
    
    - .skip_unallocated is atomic. Including it under the mutex would
    increase the critical sections and make them also much more complex.
    We can have it as atomic since it is only written from outside and
    read by block-copy coroutines.
    
    Signed-off-by: Emanuele Giuseppe Esposito <eesposit@redhat.com>
    Message-Id: <20210624072043.180494-5-eesposit@redhat.com>
      [vsementsov: fix typo in comment]
    Reviewed-by: Vladimir Sementsov-Ogievskiy <vsementsov@virtuozzo.com>
    Signed-off-by: Vladimir Sementsov-Ogievskiy <vsementsov@virtuozzo.com>",d0c389d2ce
